customer_id,total_revenue,total_orders,total_units,average_order_value,first_purchase,last_purchase
17419,4226.57,12,1876,352.21416666666664,2010-12-07T15:03:00Z,2011-11-28T13:47:00Z
17420,598.83,3,265,199.61,2010-12-01T09:56:00Z,2011-10-20T14:52:00Z
17422,1979.37,6,2253,329.895,2011-02-16T14:44:00Z,2011-11-23T13:27:00Z
17423,698.41,2,459,349.205,2011-05-06T09:14:00Z,2011-10-24T13:36:00Z
17425,759.17,2,407,379.585,2011-10-10T11:37:00Z,2011-11-20T15:30:00Z
17426,5037.26,6,3094,839.5433333333334,2011-03-02T16:34:00Z,2011-12-01T18:07:00Z
17427,100.8,1,34,100.8,2011-09-29T11:29:00Z,2011-09-29T11:29:00Z
17428,17256.85,28,9474,616.3160714285714,2010-12-06T09:37:00Z,2011-12-09T09:45:00Z
17429,524.9200000000001,3,624,174.97333333333336,2011-05-05T09:53:00Z,2011-08-03T13:22:00Z
17430,265.76,2,190,132.88,2010-12-09T13:05:00Z,2011-11-07T09:24:00Z
17431,403.3,1,292,403.3,2011-01-30T14:36:00Z,2011-01-30T14:36:00Z
17432,365.76,2,207,182.88,2011-11-02T17:30:00Z,2011-11-21T17:33:00Z
17433,303.16,1,185,303.16,2011-09-12T14:24:00Z,2011-09-12T14:24:00Z
17434,2373.82,7,1693,339.1171428571429,2011-09-15T13:54:00Z,2011-12-07T13:16:00Z
17436,216.29999999999998,2,90,108.14999999999999,2011-04-27T11:33:00Z,2011-12-08T12:30:00Z
17438,388.45000000000005,1,103,388.45000000000005,2011-03-31T10:26:00Z,2011-03-31T10:26:00Z
17440,186.42000000000002,3,246,62.14000000000001,2011-04-06T12:05:00Z,2011-07-06T11:54:00Z
17442,2248.56,6,1496,374.76,2011-02-22T13:02:00Z,2011-11-03T09:17:00Z
17443,534.24,1,504,534.24,2011-05-04T10:47:00Z,2011-05-04T10:47:00Z
17444,2940.04,3,2119,980.0133333333333,2011-06-20T09:04:00Z,2011-07-15T12:05:00Z
17446,120.9,2,198,60.45,2011-02-02T14:40:00Z,2011-06-16T10:42:00Z
17447,541.53,2,443,270.765,2011-09-29T10:10:00Z,2011-10-30T14:18:00Z
17449,2519.21,7,1121,359.88714285714286,2010-12-15T10:57:00Z,2011-12-07T16:56:00Z
17450,194390.79,46,69973,4225.886739130435,2010-12-07T09:23:00Z,2011-12-01T13:29:00Z
17451,1721.4,7,1203,245.91428571428574,2011-08-26T11:54:00Z,2011-12-08T15:02:00Z
17453,486.71999999999997,2,219,243.35999999999999,2011-10-06T17:02:00Z,2011-11-22T09:42:00Z
17454,517.53,4,243,129.3825,2010-12-15T10:54:00Z,2011-05-31T13:58:00Z
17455,131.7,1,66,131.7,2011-05-20T12:31:00Z,2011-05-20T12:31:00Z
17456,249.85999999999999,1,222,249.85999999999999,2010-12-09T15:23:00Z,2010-12-09T15:23:00Z
17457,1737.7,5,826,347.54,2011-01-04T14:33:00Z,2011-08-05T12:48:00Z
17458,316.5,1,170,316.5,2011-11-24T13:01:00Z,2011-11-24T13:01:00Z
17459,657.3,2,537,328.65,2011-10-10T17:00:00Z,2011-10-27T13:25:00Z
17460,622.4300000000001,6,236,103.73833333333334,2010-12-01T16:24:00Z,2011-09-06T15:04:00Z
17461,735.82,3,770,245.27333333333334,2011-11-10T12:01:00Z,2011-11-17T10:21:00Z
17462,675.69,2,227,337.845,2011-02-28T17:01:00Z,2011-10-10T13:56:00Z
17463,1875.86,5,1086,375.17199999999997,2011-01-30T15:48:00Z,2011-11-23T13:40:00Z
17464,289.96,1,220,289.96,2011-07-04T13:19:00Z,2011-07-04T13:19:00Z
17466,763.28,2,306,381.64,2011-09-22T09:16:00Z,2011-11-29T13:15:00Z
17468,137,2,116,68.5,2011-11-25T12:52:00Z,2011-11-29T15:33:00Z
17469,1870.97,5,787,374.194,2011-05-19T08:55:00Z,2011-11-23T13:15:00Z
17470,1125.07,5,1675,225.01399999999998,2010-12-07T09:57:00Z,2011-10-26T12:42:00Z
17472,697.54,3,455,232.51333333333332,2011-02-13T14:40:00Z,2011-06-01T14:57:00Z
17475,194.37,1,178,194.37,2011-09-21T14:55:00Z,2011-09-21T14:55:00Z
17480,511.82,1,338,511.82,2011-09-23T11:39:00Z,2011-09-23T11:39:00Z
17481,1255.59,4,1061,313.8975,2011-09-07T09:57:00Z,2011-12-06T12:28:00Z
17483,414.04,3,191,138.01333333333335,2011-06-09T19:40:00Z,2011-10-05T13:10:00Z
17486,396.87,1,191,396.87,2011-03-23T14:00:00Z,2011-03-23T14:00:00Z
17489,376.64,2,428,188.32,2011-05-11T11:34:00Z,2011-10-12T08:56:00Z
17490,2092.32,7,1134,298.90285714285716,2011-06-16T09:15:00Z,2011-12-09T09:08:00Z
17491,3558.87,10,2013,355.887,2010-12-07T12:18:00Z,2011-12-08T16:18:00Z
17492,374.57,1,155,374.57,2011-04-05T15:21:00Z,2011-04-05T15:21:00Z
17495,497.56,2,229,248.78,2011-11-01T12:06:00Z,2011-12-02T12:08:00Z
17496,271.05,1,79,271.05,2010-12-16T08:39:00Z,2010-12-16T08:39:00Z
17498,272.22,1,394,272.22,2011-09-25T12:25:00Z,2011-09-25T12:25:00Z
17499,622.88,1,711,622.88,2011-02-23T09:14:00Z,2011-02-23T09:14:00Z
17500,1138,3,17,379.3333333333333,2011-11-10T09:08:00Z,2011-11-22T14:25:00Z
17501,288.6,2,160,144.3,2011-05-03T09:46:00Z,2011-05-03T09:47:00Z
17502,689.1,4,376,172.275,2011-11-10T16:39:00Z,2011-11-30T13:13:00Z
17503,558.96,2,486,279.48,2011-11-01T11:12:00Z,2011-12-07T09:18:00Z
17504,2997.03,9,1664,333.00333333333333,2011-01-21T11:09:00Z,2011-05-17T12:59:00Z
17505,1145.84,2,556,572.92,2011-05-18T09:01:00Z,2011-07-01T12:50:00Z
17506,302.2,1,139,302.2,2011-09-25T11:39:00Z,2011-09-25T11:39:00Z
17507,605.58,2,359,302.79,2011-02-03T18:08:00Z,2011-03-23T11:48:00Z
17508,387.31,1,289,387.31,2011-03-04T08:10:00Z,2011-03-04T08:10:00Z
17509,6083.64,8,3512,760.455,2011-10-07T13:14:00Z,2011-10-13T10:26:00Z
17510,308.48,1,214,308.48,2011-11-15T10:00:00Z,2011-11-15T10:00:00Z
17511,91062.38,31,64549,2937.496129032258,2010-12-01T10:19:00Z,2011-12-07T10:12:00Z
17512,2924.9900000000002,10,2753,292.499,2011-02-11T12:22:00Z,2011-11-11T12:11:00Z
17513,513.2,1,254,513.2,2011-09-28T16:42:00Z,2011-09-28T16:42:00Z
17514,208.65,1,135,208.65,2011-08-03T15:45:00Z,2011-08-03T15:45:00Z
17515,639.02,4,243,159.755,2011-01-25T14:33:00Z,2011-11-08T14:04:00Z
17516,764.88,5,414,152.976,2011-02-27T12:41:00Z,2011-11-24T16:51:00Z
17517,153.94,1,102,153.94,2011-02-04T11:48:00Z,2011-02-04T11:48:00Z
17519,1844.02,6,1236,307.33666666666664,2010-12-06T15:18:00Z,2011-11-22T16:43:00Z
17520,546.81,1,365,546.81,2011-10-17T12:04:00Z,2011-10-17T12:04:00Z
17521,723.2099999999999,3,519,241.06999999999996,2011-05-24T15:14:00Z,2011-11-10T11:22:00Z
17522,1070.71,5,1034,214.142,2011-05-05T16:31:00Z,2011-12-08T12:31:00Z
17523,652.74,4,872,163.185,2011-11-20T13:40:00Z,2011-11-28T13:20:00Z
17524,145,1,90,145,2010-12-13T14:32:00Z,2010-12-13T14:32:00Z
17525,422.70000000000005,1,82,422.70000000000005,2010-12-15T12:05:00Z,2010-12-15T12:05:00Z
17526,1195.8999999999999,4,310,298.97499999999997,2010-12-09T12:20:00Z,2011-12-05T11:05:00Z
17527,939.37,4,488,234.8425,2011-05-05T13:43:00Z,2011-10-17T12:32:00Z
17528,3628.5,8,2138,453.5625,2011-09-29T13:04:00Z,2011-12-08T13:27:00Z
17530,2367.12,10,1514,236.712,2010-12-09T20:01:00Z,2011-12-08T18:42:00Z
17531,296.7,1,136,296.7,2011-06-02T19:17:00Z,2011-06-02T19:17:00Z
17534,223.36,1,103,223.36,2011-10-17T12:47:00Z,2011-10-17T12:47:00Z
17535,164.4,1,136,164.4,2011-03-04T15:20:00Z,2011-03-04T15:20:00Z
17536,76.5,1,6,76.5,2011-06-15T13:23:00Z,2011-06-15T13:23:00Z
17537,887.67,2,699,443.835,2011-02-09T13:37:00Z,2011-11-10T10:56:00Z
17538,98.42,1,134,98.42,2011-11-14T12:12:00Z,2011-11-14T12:12:00Z
17540,578.9,2,194,289.45,2011-01-27T14:35:00Z,2011-11-15T11:56:00Z
17542,170.75,1,134,170.75,2011-03-15T11:45:00Z,2011-03-15T11:45:00Z
17545,642.32,3,337,214.10666666666668,2011-10-27T13:48:00Z,2011-10-27T14:04:00Z
17548,103.3,1,58,103.3,2011-04-20T12:01:00Z,2011-04-20T12:01:00Z
17549,148.86,2,210,74.43,2011-10-19T10:05:00Z,2011-11-16T09:59:00Z
17550,267.16,3,86,89.05333333333334,2011-04-10T15:19:00Z,2011-05-26T14:09:00Z
17551,290.34,1,142,290.34,2010-12-15T14:12:00Z,2010-12-15T14:12:00Z
17552,930.41,4,719,232.6025,2010-12-02T18:45:00Z,2011-10-10T17:00:00Z
17553,1487.6,1,1048,1487.6,2011-08-02T10:00:00Z,2011-08-02T10:00:00Z
17554,1952.45,5,1763,390.49,2011-07-14T20:01:00Z,2011-12-08T14:15:00Z
17555,480.31,2,348,240.155,2011-01-09T12:31:00Z,2011-11-20T12:22:00Z
17556,157.9,1,101,157.9,2011-05-18T10:48:00Z,2011-05-18T10:48:00Z
17557,541.46,3,306,180.48666666666668,2011-09-19T14:23:00Z,2011-11-25T12:57:00Z
17560,854.95,5,651,170.99,2011-02-02T11:14:00Z,2011-09-06T09:18:00Z
17561,165.12,1,144,165.12,2011-11-20T12:53:00Z,2011-11-20T12:53:00Z
17562,1122.38,7,817,160.34,2011-06-19T13:06:00Z,2011-11-25T14:21:00Z
17564,454.01,3,146,151.33666666666667,2011-09-20T14:00:00Z,2011-11-15T13:27:00Z
17566,869.77,2,497,434.885,2011-11-14T13:42:00Z,2011-12-01T19:54:00Z
17567,4331.48,8,2632,541.435,2010-12-02T15:18:00Z,2011-12-02T15:48:00Z
17569,344.14,1,159,344.14,2011-01-11T14:15:00Z,2011-01-11T14:15:00Z
17571,1425.67,4,876,356.4175,2011-02-14T15:15:00Z,2011-10-20T15:57:00Z
17572,226.75000000000003,4,95,56.68750000000001,2010-12-01T12:51:00Z,2011-09-29T17:53:00Z
17573,380.6,3,308,126.86666666666667,2011-09-07T10:36:00Z,2011-11-10T13:01:00Z
17574,185.65,1,77,185.65,2011-04-11T09:47:00Z,2011-04-11T09:47:00Z
17576,3564.83,19,1967,187.62263157894736,2010-12-09T16:57:00Z,2011-12-01T17:56:00Z
17578,143.46,1,138,143.46,2011-05-05T18:38:00Z,2011-05-05T18:38:00Z
17579,448.90000000000003,3,258,149.63333333333335,2011-06-13T14:12:00Z,2011-12-05T12:28:00Z
17580,215.72,3,88,71.90666666666667,2010-12-16T15:27:00Z,2011-04-01T12:41:00Z
17581,11025.24,25,5915,441.0096,2010-12-02T14:47:00Z,2011-12-09T12:21:00Z
17582,175.27,1,123,175.27,2011-04-17T13:18:00Z,2011-04-17T13:18:00Z
17584,1242.3,2,458,621.15,2011-08-04T14:12:00Z,2011-12-02T17:12:00Z
17585,1116.68,4,1650,279.17,2011-01-05T15:09:00Z,2011-08-22T13:30:00Z
17588,1240.2,3,676,413.40000000000003,2011-04-21T10:31:00Z,2011-08-31T13:37:00Z
17589,2404.17,4,1631,601.0425,2011-04-13T13:47:00Z,2011-10-10T16:58:00Z
17590,1468.02,3,822,489.34,2011-10-30T14:05:00Z,2011-12-07T12:55:00Z
17591,2203.67,7,1000,314.81,2010-12-07T15:39:00Z,2011-09-27T13:42:00Z
17593,3923.86,5,3089,784.772,2010-12-22T10:29:00Z,2011-12-06T10:30:00Z
17594,993.18,2,550,496.59,2011-03-30T10:32:00Z,2011-09-15T16:34:00Z
17595,386.69,2,228,193.345,2011-11-02T16:19:00Z,2011-11-27T16:08:00Z
17596,2806.69,7,4376,400.9557142857143,2010-12-06T12:34:00Z,2011-11-16T14:11:00Z
17597,2044.3700000000001,1,1176,2044.3700000000001,2011-05-10T11:54:00Z,2011-05-10T11:54:00Z
17600,161.67000000000002,1,144,161.67000000000002,2011-11-22T09:43:00Z,2011-11-22T09:43:00Z
17601,116.00999999999999,1,103,116.00999999999999,2011-04-14T18:02:00Z,2011-04-14T18:02:00Z
17602,5054.42,6,4116,842.4033333333333,2011-01-19T16:18:00Z,2011-12-07T13:53:00Z
17603,394.72,1,74,394.72,2011-09-22T14:18:00Z,2011-09-22T14:18:00Z
17604,309.36,2,169,154.68,2011-01-31T15:09:00Z,2011-05-06T13:43:00Z
17608,191.99,2,229,95.995,2011-11-06T13:00:00Z,2011-11-06T13:06:00Z
17609,1105.78,5,719,221.156,2011-01-16T16:23:00Z,2011-10-30T12:28:00Z
17611,3961.12,15,2550,264.07466666666664,2010-12-13T13:52:00Z,2011-12-02T13:29:00Z
17612,2048.45,6,1808,341.4083333333333,2011-02-15T10:40:00Z,2011-10-17T14:59:00Z
17613,4544.55,14,2490,324.6107142857143,2011-02-07T11:20:00Z,2011-11-17T10:51:00Z
17614,386.32,1,235,386.32,2011-10-13T16:01:00Z,2011-10-13T16:01:00Z
17615,329.6,3,140,109.86666666666667,2011-05-01T15:33:00Z,2011-08-01T14:06:00Z
17616,571.1999999999999,3,224,190.39999999999998,2010-12-07T10:04:00Z,2011-06-19T10:11:00Z
17618,930.28,3,319,310.0933333333333,2010-12-12T16:05:00Z,2011-12-04T11:50:00Z
17619,214.37,1,124,214.37,2011-01-31T14:18:00Z,2011-01-31T14:18:00Z
17620,81.44,1,60,81.44,2011-10-11T12:08:00Z,2011-10-11T12:08:00Z
17621,1379.9,3,514,459.9666666666667,2010-12-20T13:31:00Z,2011-11-18T17:11:00Z
17623,527.0500000000001,1,265,527.0500000000001,2011-11-07T11:32:00Z,2011-11-07T11:32:00Z
17624,843.48,2,554,421.74,2011-05-05T17:59:00Z,2011-11-25T10:52:00Z
17625,2020.4,4,1180,505.1,2011-03-27T12:21:00Z,2011-11-21T13:36:00Z
17628,75.75,1,79,75.75,2011-09-19T15:21:00Z,2011-09-19T15:21:00Z
17629,1814.12,8,1629,226.765,2010-12-15T09:58:00Z,2011-12-04T10:56:00Z
17630,503.59999999999997,2,158,251.79999999999998,2011-04-21T14:03:00Z,2011-06-23T11:58:00Z
17631,528.33,3,334,176.11,2011-04-21T13:22:00Z,2011-12-08T09:47:00Z
17633,1324.84,4,644,331.21,2011-08-11T15:43:00Z,2011-11-08T13:25:00Z
17634,2358.59,9,838,262.0655555555556,2011-01-06T12:45:00Z,2011-11-03T13:09:00Z
17636,285.56,1,182,285.56,2011-11-20T14:40:00Z,2011-11-20T14:40:00Z
17637,547.0600000000001,2,280,273.53000000000003,2011-08-16T13:25:00Z,2011-11-08T12:51:00Z
17639,108.5,1,49,108.5,2011-03-08T15:22:00Z,2011-03-08T15:22:00Z
17640,621.66,1,250,621.66,2011-09-14T09:13:00Z,2011-09-14T09:13:00Z
17642,712.29,2,474,356.145,2011-06-16T12:55:00Z,2011-08-12T09:11:00Z
17643,101.55,1,71,101.55,2010-12-01T14:38:00Z,2010-12-01T14:38:00Z
17644,2895.64,11,1793,263.24,2011-03-24T09:44:00Z,2011-12-08T13:43:00Z
17646,1008.39,3,323,336.13,2010-12-09T14:28:00Z,2011-05-04T13:17:00Z
17647,133.06,1,30,133.06,2011-10-05T15:38:00Z,2011-10-05T15:38:00Z
17648,1797.5,4,487,449.375,2011-04-04T10:29:00Z,2011-10-10T09:41:00Z
17649,868.49,1,399,868.49,2011-07-24T15:53:00Z,2011-07-24T15:53:00Z
17650,166.08,1,150,166.08,2011-11-18T14:52:00Z,2011-11-18T14:52:00Z
17651,3945,10,3112,394.5,2011-06-15T15:57:00Z,2011-11-28T10:29:00Z
17652,4867.72,12,2509,405.6433333333334,2011-03-03T14:05:00Z,2011-11-14T12:55:00Z
17653,1207.56,4,1409,301.89,2011-08-11T15:24:00Z,2011-11-03T12:46:00Z
17654,117.55,1,41,117.55,2011-03-07T13:17:00Z,2011-03-07T13:17:00Z
17655,2638.94,7,1116,376.99142857142857,2010-12-08T16:45:00Z,2011-11-29T11:34:00Z
17656,1674.69,5,1399,334.938,2011-08-03T10:45:00Z,2011-09-27T13:04:00Z
17658,595.42,2,616,297.71,2011-05-12T15:23:00Z,2011-11-14T12:07:00Z
17659,2999.46,12,1525,249.955,2010-12-02T16:46:00Z,2011-11-22T13:29:00Z
17660,178.75,1,121,178.75,2011-07-21T13:37:00Z,2011-07-21T13:37:00Z
17663,1802.91,7,797,257.55857142857144,2011-02-25T14:11:00Z,2011-11-14T08:56:00Z
17664,604.64,2,604,302.32,2011-05-11T14:17:00Z,2011-11-21T11:29:00Z
17666,728.16,2,596,364.08,2011-10-05T11:06:00Z,2011-12-06T09:06:00Z
17667,2055.51,5,1037,411.10200000000003,2011-02-14T09:24:00Z,2011-10-04T14:32:00Z
17668,347.75,2,93,173.875,2011-11-01T14:45:00Z,2011-12-08T13:25:00Z
17669,3406.7200000000003,7,1916,486.67428571428576,2011-04-04T10:11:00Z,2011-10-28T08:53:00Z
17670,205.7,1,110,205.7,2011-04-26T09:12:00Z,2011-04-26T09:12:00Z
17671,1572.71,4,772,393.1775,2010-12-09T14:27:00Z,2011-11-24T12:21:00Z
17672,3178.17,2,1690,1589.085,2011-02-03T13:29:00Z,2011-10-20T14:18:00Z
17673,1594.97,6,1462,265.8283333333333,2011-01-23T15:16:00Z,2011-12-08T12:50:00Z
17674,551.0400000000001,2,672,275.52000000000004,2010-12-06T10:20:00Z,2011-09-26T13:35:00Z
17675,20374.28,31,8360,657.2348387096774,2010-12-07T13:22:00Z,2011-12-08T18:03:00Z
17676,1371.18,6,922,228.53,2010-12-08T13:49:00Z,2011-12-05T15:16:00Z
17677,16345.380000000001,30,9772,544.846,2010-12-06T08:42:00Z,2011-12-08T09:56:00Z
17678,298.11,1,207,298.11,2011-03-21T11:52:00Z,2011-03-21T11:52:00Z
17679,1992.11,2,729,996.055,2011-09-15T10:35:00Z,2011-10-18T07:43:00Z
17680,184.4,1,96,184.4,2011-11-16T12:42:00Z,2011-11-16T12:42:00Z
17682,2474.33,6,1367,412.3883333333333,2010-12-06T13:35:00Z,2011-11-29T15:59:00Z
17684,239.41,1,145,239.41,2011-10-27T11:10:00Z,2011-10-27T11:10:00Z
17685,3155.83,7,1907,450.8328571428571,2010-12-02T14:42:00Z,2011-11-23T11:36:00Z
17686,5739.46,7,2478,819.9228571428572,2011-02-10T10:18:00Z,2011-12-02T15:39:00Z
17690,4726.8,15,1769,315.12,2010-12-01T16:15:00Z,2011-11-09T15:17:00Z
17691,290.40000000000003,2,134,145.20000000000002,2010-12-06T11:10:00Z,2010-12-16T17:20:00Z
17692,740.9399999999999,4,672,185.23499999999999,2010-12-15T13:37:00Z,2011-08-04T14:01:00Z
17693,200.47,1,231,200.47,2011-07-25T15:48:00Z,2011-07-25T15:48:00Z
17694,283.12,1,184,283.12,2011-07-21T12:00:00Z,2011-07-21T12:00:00Z
17695,765.34,2,779,382.67,2011-06-21T12:35:00Z,2011-07-31T10:40:00Z
17696,2285.71,8,1756,285.71375,2010-12-10T09:51:00Z,2011-11-01T13:43:00Z
17697,338.95,1,93,338.95,2011-04-17T15:40:00Z,2011-04-17T15:40:00Z
17698,154.95,1,93,154.95,2011-03-24T11:34:00Z,2011-03-24T11:34:00Z
17700,2534.64,4,1266,633.66,2011-03-03T16:34:00Z,2011-11-23T11:51:00Z
17701,417.95,1,109,417.95,2011-04-01T12:25:00Z,2011-04-01T12:25:00Z
17702,1824.3700000000001,4,1353,456.09250000000003,2011-05-17T16:23:00Z,2011-11-09T16:03:00Z
17703,798.74,3,590,266.24666666666667,2011-07-24T13:30:00Z,2011-11-04T15:51:00Z
17704,885.19,2,343,442.595,2011-04-14T09:28:00Z,2011-06-24T09:40:00Z
17705,1823.52,9,963,202.61333333333334,2011-02-11T10:57:00Z,2011-12-06T13:45:00Z
17706,10504.49,17,3899,617.9111764705882,2010-12-08T11:02:00Z,2011-12-05T13:34:00Z
17707,152.4,2,144,76.2,2011-01-07T13:30:00Z,2011-06-07T15:03:00Z
17708,263.33,2,90,131.665,2011-01-19T10:09:00Z,2011-06-05T10:12:00Z
17709,137.45000000000002,1,17,137.45000000000002,2011-06-23T11:55:00Z,2011-06-23T11:55:00Z
17711,385.1,2,246,192.55,2011-02-23T11:32:00Z,2011-11-29T11:40:00Z
17712,522.91,1,215,522.91,2011-10-26T12:28:00Z,2011-10-26T12:28:00Z
17714,153,1,92,153,2011-01-23T10:32:00Z,2011-01-23T10:32:00Z
17715,326.4,1,384,326.4,2011-05-23T12:32:00Z,2011-05-23T12:32:00Z
17716,5655.99,11,3072,514.180909090909,2011-03-17T10:38:00Z,2011-11-17T12:00:00Z
17718,139.35,1,83,139.35,2011-04-21T13:39:00Z,2011-04-21T13:39:00Z
17719,5396.04,15,2466,359.736,2011-03-29T11:29:00Z,2011-11-02T10:36:00Z
17720,1195.94,4,576,298.985,2010-12-07T10:43:00Z,2011-11-13T15:04:00Z
17722,2424.04,4,1595,606.01,2010-12-08T12:41:00Z,2011-09-04T15:22:00Z
17723,3276.4,6,792,546.0666666666667,2011-05-09T14:44:00Z,2011-08-04T18:37:00Z
17724,1033,3,300,344.3333333333333,2011-07-24T13:26:00Z,2011-09-29T15:26:00Z
17725,3439.08,11,2162,312.64363636363635,2011-03-17T19:47:00Z,2011-11-23T16:34:00Z
17727,1060.25,1,645,1060.25,2011-11-24T17:06:00Z,2011-11-24T17:06:00Z
17728,2876.01,3,1469,958.6700000000001,2011-09-14T11:39:00Z,2011-12-06T08:52:00Z
17730,5298.4800000000005,13,3576,407.5753846153847,2011-01-17T14:49:00Z,2011-12-06T15:43:00Z
17731,1240.11,4,493,310.0275,2011-06-09T14:18:00Z,2011-09-21T15:02:00Z
17732,303.97,1,93,303.97,2010-12-02T09:29:00Z,2010-12-02T09:29:00Z
17733,692.19,2,463,346.095,2011-03-23T09:54:00Z,2011-11-01T08:16:00Z
17734,700.63,3,422,233.54333333333332,2011-04-20T10:04:00Z,2011-10-17T12:33:00Z
17735,13110.02,19,8439,690.001052631579,2010-12-07T10:32:00Z,2011-12-07T16:47:00Z
17736,377.44,3,238,125.81333333333333,2011-08-18T14:33:00Z,2011-11-30T15:36:00Z
17737,168.24,2,108,84.12,2011-10-12T14:42:00Z,2011-11-30T15:16:00Z
17738,1879.05,4,1029,469.7625,2011-03-02T16:26:00Z,2011-11-20T15:05:00Z
17739,2791.35,7,861,398.7642857142857,2010-12-14T14:26:00Z,2011-11-28T09:12:00Z
17742,355.11,2,89,177.555,2011-01-11T10:04:00Z,2011-08-18T15:28:00Z
17744,2322.4,6,3412,387.06666666666666,2010-12-16T14:17:00Z,2011-12-06T12:11:00Z
17746,110.25,1,29,110.25,2011-04-13T14:31:00Z,2011-04-13T14:31:00Z
17747,71.4,1,12,71.4,2011-08-19T08:13:00Z,2011-08-19T08:13:00Z
17749,674.52,2,320,337.26,2011-03-28T13:39:00Z,2011-06-14T15:45:00Z
17750,1710.45,9,3747,190.05,2011-06-28T15:44:00Z,2011-12-04T14:09:00Z
17752,80.64,1,192,80.64,2010-12-15T16:19:00Z,2010-12-15T16:19:00Z
17754,1664.65,5,1816,332.93,2011-03-24T13:54:00Z,2011-12-09T11:20:00Z
17757,5593.39,30,3318,186.44633333333334,2010-12-02T17:17:00Z,2011-12-08T15:31:00Z
17758,3408.2000000000003,8,2054,426.02500000000003,2011-04-03T15:22:00Z,2011-11-20T14:45:00Z
17759,819.96,3,697,273.32,2011-06-23T13:35:00Z,2011-11-22T16:02:00Z
17760,287.59,2,239,143.795,2010-12-01T15:08:00Z,2011-11-18T10:56:00Z
17761,712.78,1,398,712.78,2011-11-07T10:23:00Z,2011-11-07T10:23:00Z
17763,15,1,12,15,2011-03-21T14:25:00Z,2011-03-21T14:25:00Z
17764,772.55,2,351,386.275,2011-05-12T16:11:00Z,2011-10-20T11:03:00Z
17765,367.63,3,143,122.54333333333334,2011-03-28T11:58:00Z,2011-07-04T12:41:00Z
17767,271.2,1,128,271.2,2011-11-24T14:42:00Z,2011-11-24T14:42:00Z
17768,2081.9,3,1122,693.9666666666667,2011-06-26T13:46:00Z,2011-12-01T13:22:00Z
17769,3957.43,10,1850,395.743,2011-01-23T11:15:00Z,2011-11-27T11:18:00Z
17770,1143.27,5,365,228.654,2011-03-02T13:35:00Z,2011-05-25T12:34:00Z
17771,245.81,2,287,122.905,2011-01-20T14:13:00Z,2011-10-14T11:43:00Z
17772,173.45,2,55,86.725,2011-11-29T10:57:00Z,2011-11-29T11:05:00Z
17774,1213.73,4,508,303.4325,2011-02-07T13:13:00Z,2011-09-04T12:49:00Z
17775,56.4,1,72,56.4,2011-03-30T10:50:00Z,2011-03-30T10:50:00Z
17777,647.56,3,501,215.85333333333332,2011-08-31T14:35:00Z,2011-11-15T12:02:00Z
17779,650.32,3,396,216.77333333333334,2011-07-19T12:19:00Z,2011-11-18T14:15:00Z
17781,188.02,2,34,94.01,2011-03-31T19:54:00Z,2011-07-03T16:00:00Z
17783,283.47,2,354,141.735,2011-04-06T10:07:00Z,2011-09-28T16:07:00Z
17785,131.94,1,67,131.94,2011-10-17T13:43:00Z,2011-10-17T13:43:00Z
17786,266.85,2,195,133.425,2011-01-26T14:35:00Z,2011-09-15T12:51:00Z
17787,1817.54,4,896,454.385,2010-12-03T13:43:00Z,2011-07-10T11:24:00Z
17788,1117.9,2,211,558.95,2011-08-02T10:38:00Z,2011-09-27T10:09:00Z
17789,225.9,1,74,225.9,2011-03-03T13:14:00Z,2011-03-03T13:14:00Z
17790,1964.3,14,835,140.30714285714285,2010-12-10T10:47:00Z,2011-11-13T11:30:00Z
17791,106.1,1,46,106.1,2011-11-10T12:09:00Z,2011-11-10T12:09:00Z
17793,300.34,1,226,300.34,2011-11-14T14:24:00Z,2011-11-14T14:24:00Z
17795,342.83,2,305,171.415,2011-03-20T12:02:00Z,2011-06-13T12:36:00Z
17796,690,4,176,172.5,2010-12-05T12:23:00Z,2011-10-30T15:38:00Z
17797,780.43,3,498,260.1433333333333,2011-06-10T11:29:00Z,2011-11-17T13:21:00Z
17799,3039.17,10,1753,303.91700000000003,2010-12-13T13:10:00Z,2011-11-17T15:16:00Z
17800,1187.21,9,732,131.91222222222223,2011-01-09T13:50:00Z,2011-11-02T12:57:00Z
17802,1285.04,3,752,428.34666666666664,2010-12-02T13:44:00Z,2011-09-18T14:56:00Z
17805,512.31,1,478,512.31,2011-09-27T11:49:00Z,2011-09-27T11:49:00Z
17806,546.04,1,727,546.04,2011-11-28T14:12:00Z,2011-11-28T14:12:00Z
17809,5411.91,12,2057,450.9925,2010-12-01T09:41:00Z,2011-11-23T12:59:00Z
17811,7761.82,39,4146,199.02102564102563,2011-01-10T10:58:00Z,2011-12-05T13:46:00Z
17812,699.81,4,329,174.9525,2010-12-06T15:27:00Z,2011-11-27T11:47:00Z
17813,1698.07,5,752,339.614,2011-09-29T15:57:00Z,2011-11-25T16:13:00Z
17816,36.56,4,30,9.14,2010-12-09T14:10:00Z,2011-11-03T11:34:00Z
17817,387.68,3,67,129.22666666666666,2011-03-07T17:30:00Z,2011-12-05T14:39:00Z
17819,3704.87,7,1031,529.2671428571429,2010-12-03T14:26:00Z,2011-09-29T10:52:00Z
17824,298.4,1,408,298.4,2011-10-19T14:14:00Z,2011-10-19T14:14:00Z
